customer_id,age,gender,total_purchase_amount,location,total_purchases,is_subscriber,preferred_size,preferred_color,preferred_shipping,used_promo_code,preferred_payment_method,average_review_rating,average_purchase_amount,cluster
1514,22,Male,35,Texas,28,True,M,Red,Free Shipping,True,Cash,4.1,1.25,0
1519,68,Male,73,New York,15,True,M,Yellow,Next Day Air,True,Venmo,4.1,4.866666666666666,0
1522,29,Male,59,Washington,51,True,M,White,2-Day Shipping,True,Bank Transfer,2.7,1.1568627450980393,0
1523,38,Male,72,Tennessee,6,True,L,Yellow,Free Shipping,True,Debit Card,4.8,12.0,0
1527,41,Male,22,Oklahoma,28,True,L,White,Next Day Air,True,PayPal,3.1,0.7857142857142857,0
1528,26,Male,75,Wisconsin,34,True,L,Red,2-Day Shipping,True,Debit Card,4.5,2.2058823529411766,0
1529,69,Male,75,Oregon,48,True,S,Red,Store Pickup,True,Venmo,4.0,1.5625,0
1533,68,Male,46,Wisconsin,6,True,S,Silver,Next Day Air,True,PayPal,4.4,7.666666666666667,0
1536,36,Male,74,West Virginia,9,True,S,Turquoise,2-Day Shipping,True,Venmo,4.0,8.222222222222221,0
1547,60,Male,51,Oregon,18,True,XL,Purple,Express,True,Bank Transfer,3.8,2.8333333333333335,0
1548,46,Male,46,South Carolina,41,True,L,Teal,Standard,True,Cash,3.5,1.1219512195121952,0
1561,57,Male,84,Oregon,4,True,M,Teal,Free Shipping,True,Debit Card,3.8,21.0,0
1569,51,Male,76,Washington,9,True,L,Yellow,Store Pickup,True,Debit Card,4.6,8.444444444444445,0
1573,37,Male,92,Washington,17,True,L,White,2-Day Shipping,True,Debit Card,3.4,5.411764705882353,0
1580,35,Male,80,Oklahoma,7,True,M,Violet,Free Shipping,True,Bank Transfer,3.1,11.428571428571429,0
1582,69,Male,77,Ohio,47,True,L,Teal,Free Shipping,True,Cash,4.2,1.6382978723404256,0
1587,25,Male,77,Oklahoma,22,True,M,Purple,Express,True,Bank Transfer,4.0,3.5,0
1590,42,Male,72,Ohio,49,True,M,Silver,Store Pickup,True,Cash,2.7,1.469387755102041,0
1591,54,Male,80,Wisconsin,9,True,S,Pink,Free Shipping,True,PayPal,3.0,8.88888888888889,0
1596,34,Male,35,Wisconsin,46,True,S,Magenta,Standard,True,Debit Card,3.5,0.7608695652173914,0
1611,20,Male,31,Tennessee,2,True,L,Purple,2-Day Shipping,True,PayPal,3.4,15.5,0
1618,43,Male,64,Wisconsin,51,True,M,Peach,Standard,True,Credit Card,4.3,1.2549019607843137,0
1630,35,Male,88,North Dakota,14,True,S,Silver,Next Day Air,True,Venmo,3.3,6.285714285714286,0
1633,35,Male,28,Oregon,51,True,S,White,2-Day Shipping,True,Debit Card,4.7,0.5490196078431373,0
1635,28,Male,23,South Carolina,31,True,S,Orange,Store Pickup,True,Cash,3.6,0.7419354838709677,0
1636,68,Male,24,North Carolina,41,True,L,Violet,Standard,True,Cash,3.2,0.5853658536585366,0
1644,38,Male,77,Ohio,7,True,L,Pink,2-Day Shipping,True,PayPal,3.9,11.0,0
1650,58,Male,63,Wisconsin,4,True,M,White,Free Shipping,True,Credit Card,4.9,15.75,0
1670,42,Male,59,Wisconsin,23,True,L,Maroon,Store Pickup,True,Bank Transfer,2.7,2.5652173913043477,0
1672,31,Male,22,Utah,26,True,M,Olive,Free Shipping,True,Bank Transfer,4.0,0.8461538461538461,0
1678,65,Male,35,Oregon,42,True,L,Silver,Next Day Air,True,Debit Card,3.3,0.8333333333333334,0
1683,65,Male,97,New York,38,True,M,Yellow,2-Day Shipping,True,Credit Card,4.9,2.5526315789473686,0
1690,32,Male,73,North Carolina,33,True,L,Turquoise,Store Pickup,True,Bank Transfer,4.6,2.212121212121212,0
1694,63,Male,88,Tennessee,46,True,XL,Olive,Standard,True,Bank Transfer,4.9,1.9130434782608696,0
1697,31,Male,69,West Virginia,8,True,S,Turquoise,Free Shipping,True,Credit Card,4.0,8.625,0
1700,20,Male,67,North Dakota,35,True,L,Teal,Free Shipping,True,Debit Card,4.0,1.9142857142857144,0
1728,49,Male,53,Virginia,20,True,S,Violet,Express,True,PayPal,4.0,2.65,0
1736,58,Male,34,Texas,32,True,M,Purple,Express,True,Venmo,3.6,1.0625,0
1737,57,Male,61,Tennessee,44,True,M,Purple,2-Day Shipping,True,Cash,2.6,1.3863636363636365,0
1746,40,Male,27,West Virginia,28,True,L,Red,Store Pickup,True,Cash,3.6,0.9642857142857143,0
1750,43,Male,70,Wyoming,37,True,L,Pink,2-Day Shipping,True,Debit Card,3.2,1.8918918918918919,0
1752,57,Male,40,Ohio,35,True,M,Silver,2-Day Shipping,True,Cash,3.2,1.1428571428571428,0
1759,27,Male,56,Pennsylvania,18,True,M,Silver,Free Shipping,True,Venmo,4.3,3.111111111111111,0
1779,49,Male,94,Texas,9,True,M,Red,Store Pickup,True,Debit Card,4.9,10.444444444444445,0
1791,50,Male,26,North Carolina,32,True,S,Violet,Store Pickup,True,PayPal,3.7,0.8125,0
1796,68,Male,20,Wisconsin,10,True,S,Violet,2-Day Shipping,True,Debit Card,4.0,2.0,0
1803,57,Male,96,Rhode Island,32,True,L,Turquoise,Store Pickup,True,Venmo,2.6,3.0,0
1817,26,Male,79,Virginia,5,True,M,Purple,Express,True,Cash,4.0,15.8,0
1819,58,Male,39,North Carolina,48,True,M,White,Express,True,Debit Card,3.8,0.8125,0
1826,23,Male,75,South Dakota,42,True,M,Pink,Next Day Air,True,Credit Card,4.9,1.7857142857142858,0
1828,20,Male,36,Vermont,32,True,S,Pink,2-Day Shipping,True,Bank Transfer,4.9,1.125,0
1830,30,Male,96,Oregon,51,True,M,White,2-Day Shipping,True,Credit Card,4.9,1.8823529411764706,0
1837,66,Male,52,South Carolina,36,True,M,Teal,2-Day Shipping,True,Credit Card,4.2,1.4444444444444444,0
1845,60,Male,26,South Dakota,32,True,M,Purple,2-Day Shipping,True,Credit Card,2.7,0.8125,0
1847,68,Male,53,Wisconsin,10,True,M,Yellow,Standard,True,Venmo,2.9,5.3,0
1853,41,Male,80,Pennsylvania,33,True,XL,Violet,Store Pickup,True,Cash,3.8,2.4242424242424243,0
1856,60,Male,76,Rhode Island,10,True,XL,Teal,Standard,True,Cash,4.7,7.6,0
1862,29,Male,60,South Dakota,20,True,S,Peach,Standard,True,Debit Card,3.6,3.0,0
1871,43,Male,99,Wyoming,28,True,L,Violet,Store Pickup,True,Debit Card,4.3,3.5357142857142856,0
1874,64,Male,44,Wisconsin,50,True,XL,Red,Express,True,Bank Transfer,2.9,0.88,0
1878,69,Male,62,Pennsylvania,4,True,L,Pink,Express,True,Credit Card,3.6,15.5,0
1889,62,Male,89,South Dakota,49,True,XL,Turquoise,Free Shipping,True,Credit Card,3.4,1.816326530612245,0
1911,29,Male,38,New York,14,True,S,Yellow,Express,True,Debit Card,3.8,2.7142857142857144,0
1920,34,Male,56,Virginia,21,True,M,Olive,Express,True,PayPal,3.1,2.6666666666666665,0
1931,66,Male,52,North Carolina,27,True,L,Turquoise,Store Pickup,True,Cash,3.5,1.9259259259259258,0
1936,19,Male,68,North Carolina,46,True,XL,Violet,Free Shipping,True,Cash,4.8,1.4782608695652173,0
1942,55,Male,99,Vermont,47,True,XL,Peach,Standard,True,Credit Card,3.3,2.106382978723404,0
1944,32,Male,53,Wisconsin,46,True,L,Violet,Next Day Air,True,Cash,3.8,1.1521739130434783,0
1957,70,Male,37,Oklahoma,21,True,M,Pink,Express,True,Credit Card,4.9,1.7619047619047619,0
1975,27,Male,44,Tennessee,3,True,M,Peach,2-Day Shipping,True,PayPal,4.6,14.666666666666666,0
1977,32,Male,51,Wyoming,44,True,M,Pink,Next Day Air,True,PayPal,3.2,1.1590909090909092,0
1988,69,Male,23,Vermont,5,True,XL,White,Express,True,Cash,3.4,4.6,0
1999,20,Male,45,Vermont,20,True,M,Orange,2-Day Shipping,True,Cash,3.4,2.25,0
2002,51,Male,90,Wyoming,3,True,S,Purple,Free Shipping,True,Debit Card,2.6,30.0,0
2008,26,Male,25,Virginia,9,True,M,Silver,2-Day Shipping,True,PayPal,3.2,2.7777777777777777,0
2011,24,Male,21,Texas,4,True,M,Maroon,2-Day Shipping,True,Debit Card,4.4,5.25,0
2014,39,Male,70,Virginia,26,True,M,Peach,Standard,True,Debit Card,4.9,2.6923076923076925,0
2016,57,Male,82,Virginia,9,True,S,Pink,Next Day Air,True,Credit Card,4.5,9.11111111111111,0
2029,29,Male,84,Ohio,11,True,XL,Purple,2-Day Shipping,True,Venmo,3.7,7.636363636363637,0
2036,53,Male,70,Oklahoma,44,True,S,Yellow,Express,True,Bank Transfer,4.1,1.5909090909090908,0
2054,19,Male,60,Wyoming,17,True,S,Purple,2-Day Shipping,True,Credit Card,4.5,3.5294117647058822,0
2056,28,Male,33,Texas,29,True,M,Silver,2-Day Shipping,True,Bank Transfer,3.4,1.1379310344827587,0
2058,66,Male,37,South Dakota,6,True,L,Yellow,Standard,True,PayPal,4.2,6.166666666666667,0
2063,54,Male,63,South Carolina,16,True,L,Silver,Standard,True,Cash,2.8,3.9375,0
2072,69,Male,100,South Carolina,38,True,S,Yellow,Store Pickup,True,PayPal,4.8,2.6315789473684212,0
2076,46,Male,28,South Carolina,50,True,S,Turquoise,Express,True,Debit Card,4.7,0.56,0
2094,21,Male,91,Washington,5,True,M,Maroon,Store Pickup,True,Debit Card,4.2,18.2,0
2106,65,Male,35,South Carolina,39,True,M,Silver,Free Shipping,True,Venmo,4.5,0.8974358974358975,0
2116,44,Male,85,Rhode Island,17,True,M,Violet,Store Pickup,True,Bank Transfer,3.4,5.0,0
2123,32,Male,36,Virginia,43,True,L,Teal,Express,True,Debit Card,4.0,0.8372093023255814,0
2125,47,Male,60,Rhode Island,23,True,M,Teal,Next Day Air,True,Venmo,4.2,2.608695652173913,0
2135,55,Male,41,Virginia,36,True,XL,Maroon,Standard,True,Credit Card,2.9,1.1388888888888888,0
2147,48,Male,23,Utah,46,True,XL,White,Standard,True,PayPal,4.6,0.5,0
2155,46,Male,74,Wyoming,34,True,M,Violet,Store Pickup,True,Cash,3.4,2.176470588235294,0
2162,23,Male,69,Washington,6,True,S,Peach,Express,True,Debit Card,3.8,11.5,0
2171,40,Male,32,South Carolina,38,True,M,Turquoise,Next Day Air,True,Venmo,4.0,0.8421052631578947,0
2177,24,Male,91,Vermont,45,True,S,Red,2-Day Shipping,True,Debit Card,3.4,2.022222222222222,0
2186,40,Male,32,North Carolina,51,True,M,Violet,Express,True,Debit Card,2.5,0.6274509803921569,0
2193,41,Male,35,Virginia,10,True,L,Yellow,Next Day Air,True,Credit Card,3.2,3.5,0
2202,39,Male,25,Ohio,11,True,L,Peach,2-Day Shipping,True,Venmo,4.9,2.272727272727273,0
2206,46,Male,68,North Dakota,28,True,XL,Red,Express,True,PayPal,2.7,2.4285714285714284,0
2211,30,Male,25,Virginia,36,True,M,Orange,Store Pickup,True,PayPal,3.1,0.6944444444444444,0
2217,41,Male,36,Vermont,16,True,XL,Silver,Store Pickup,True,Venmo,4.0,2.25,0
2226,38,Male,64,Washington,19,True,S,Olive,Free Shipping,True,Credit Card,4.8,3.3684210526315788,0
2249,63,Male,66,Rhode Island,20,True,M,Violet,Free Shipping,True,PayPal,3.4,3.3,0
2258,41,Male,32,Tennessee,7,True,L,Olive,Standard,True,Bank Transfer,4.2,4.571428571428571,0
2265,51,Male,92,North Dakota,51,True,M,Turquoise,2-Day Shipping,True,PayPal,3.9,1.803921568627451,0
2277,31,Male,82,Wyoming,26,True,L,Red,2-Day Shipping,True,Debit Card,4.1,3.1538461538461537,0
2309,49,Male,81,North Dakota,23,True,M,Teal,2-Day Shipping,True,Bank Transfer,3.4,3.5217391304347827,0
2313,19,Male,30,Vermont,20,True,L,Violet,Free Shipping,True,Cash,3.7,1.5,0
2319,69,Male,28,Wyoming,31,True,L,White,Store Pickup,True,Credit Card,3.1,0.9032258064516129,0
2333,36,Male,53,South Carolina,11,True,XL,Olive,Store Pickup,True,Venmo,2.6,4.818181818181818,0
2338,39,Male,76,North Dakota,6,True,S,Violet,Store Pickup,True,Cash,3.6,12.666666666666666,0
2343,20,Male,89,Tennessee,17,True,M,Olive,Standard,True,Debit Card,4.9,5.235294117647059,0
2356,22,Male,35,Tennessee,13,True,S,Purple,Next Day Air,True,Cash,4.1,2.6923076923076925,0
2359,53,Male,93,Texas,39,True,L,Pink,Standard,True,Credit Card,3.8,2.3846153846153846,0
2364,60,Male,79,Pennsylvania,39,True,XL,Pink,Express,True,Cash,4.2,2.0256410256410255,0
2366,52,Male,91,Wyoming,33,True,S,Peach,Next Day Air,True,Venmo,2.5,2.757575757575758,0
2375,69,Male,73,Washington,32,True,L,Peach,Standard,True,Debit Card,4.7,2.28125,0
2376,60,Male,63,Virginia,19,True,L,Peach,Next Day Air,True,Credit Card,2.9,3.3157894736842106,0
2380,40,Male,77,South Dakota,23,True,M,Peach,2-Day Shipping,True,Debit Card,4.0,3.347826086956522,0
2382,62,Male,23,Wisconsin,24,True,M,Teal,Free Shipping,True,PayPal,4.5,0.9583333333333334,0
2397,38,Male,82,Oregon,21,True,M,Olive,2-Day Shipping,True,Venmo,3.7,3.9047619047619047,0
2401,43,Male,88,Oregon,12,True,M,Peach,Next Day Air,True,Credit Card,4.2,7.333333333333333,0
2402,43,Male,76,Oregon,26,True,M,Pink,Standard,True,PayPal,4.2,2.923076923076923,0
2410,26,Male,37,Washington,48,True,L,Yellow,Store Pickup,True,Cash,3.0,0.7708333333333334,0
2411,48,Male,43,Wisconsin,47,True,M,Maroon,Free Shipping,True,PayPal,3.7,0.9148936170212766,0
2413,53,Male,51,Oregon,9,True,M,Pink,2-Day Shipping,True,Bank Transfer,4.3,5.666666666666667,0
2414,69,Male,95,Pennsylvania,31,True,XL,Violet,2-Day Shipping,True,Bank Transfer,2.7,3.064516129032258,0
2424,49,Male,81,West Virginia,8,True,M,Purple,Free Shipping,True,Credit Card,2.8,10.125,0
2428,27,Male,26,Oregon,46,True,M,Purple,Standard,True,Cash,3.3,0.5652173913043478,0
2430,57,Male,57,Virginia,48,True,XL,Maroon,Standard,True,Credit Card,4.4,1.1875,0
2431,20,Male,100,North Dakota,43,True,XL,White,Express,True,Cash,4.3,2.3255813953488373,0
2438,43,Male,59,Wyoming,35,True,XL,Magenta,Store Pickup,True,Credit Card,3.4,1.6857142857142857,0
2443,53,Male,95,Wyoming,51,True,L,Violet,Free Shipping,True,Debit Card,4.7,1.8627450980392157,0
2448,59,Male,47,South Dakota,11,True,L,Peach,Store Pickup,True,Venmo,3.2,4.2727272727272725,0
2449,54,Male,25,Tennessee,39,True,S,Violet,Free Shipping,True,PayPal,3.0,0.6410256410256411,0
2452,41,Male,60,Oklahoma,28,True,M,Purple,Store Pickup,True,Venmo,3.4,2.142857142857143,0
2459,66,Male,85,Texas,18,True,L,Turquoise,Free Shipping,True,Bank Transfer,4.6,4.722222222222222,0
2462,28,Male,86,Pennsylvania,20,True,L,Red,Next Day Air,True,Credit Card,4.8,4.3,0
2467,32,Male,84,South Dakota,38,True,S,Pink,Express,True,Cash,3.7,2.210526315789474,0
2473,24,Male,73,Utah,32,True,M,Peach,Standard,True,Credit Card,4.1,2.28125,0
2479,18,Male,93,Vermont,10,True,S,Maroon,2-Day Shipping,True,Bank Transfer,4.8,9.3,0
2493,50,Male,96,South Dakota,35,True,S,Silver,Next Day Air,True,Bank Transfer,4.1,2.742857142857143,0
2495,42,Male,27,Oklahoma,27,True,S,Peach,Store Pickup,True,Debit Card,2.6,1.0,0
2502,49,Male,94,West Virginia,31,True,M,Violet,Free Shipping,True,Venmo,4.6,3.032258064516129,0
2504,69,Male,77,Ohio,6,True,M,Violet,Store Pickup,True,Debit Card,2.5,12.833333333333334,0
2505,56,Male,94,Rhode Island,32,True,M,Turquoise,Store Pickup,True,Cash,4.0,2.9375,0
2511,40,Male,42,South Dakota,49,True,L,Purple,Standard,True,Credit Card,4.4,0.8571428571428571,0
2514,69,Male,53,Washington,43,True,L,Teal,2-Day Shipping,True,Cash,3.5,1.2325581395348837,0
2518,64,Male,38,Wyoming,11,True,L,Orange,Standard,True,Venmo,2.9,3.4545454545454546,0
2527,47,Male,28,Rhode Island,31,True,S,Peach,Express,True,PayPal,3.4,0.9032258064516129,0
2532,43,Male,28,Texas,8,True,M,Violet,Free Shipping,True,Cash,4.6,3.5,0
2535,41,Male,42,Virginia,23,True,XL,Red,Free Shipping,True,Cash,3.2,1.826086956521739,0
2536,47,Male,80,Vermont,40,True,S,Purple,Express,True,Bank Transfer,3.9,2.0,0
2542,33,Male,58,Washington,14,True,M,Silver,Next Day Air,True,Venmo,2.7,4.142857142857143,0
2544,27,Male,56,West Virginia,31,True,L,Peach,Next Day Air,True,PayPal,2.7,1.8064516129032258,0
2546,38,Male,50,Texas,11,True,L,Olive,Free Shipping,True,Debit Card,3.9,4.545454545454546,0
2549,42,Male,63,Texas,35,True,L,Pink,Standard,True,Credit Card,3.8,1.8,0
2550,41,Male,60,Virginia,12,True,M,Red,Standard,True,Debit Card,2.7,5.0,0
2554,69,Male,25,Vermont,29,True,M,Maroon,Store Pickup,True,Venmo,4.5,0.8620689655172413,0
2573,54,Male,42,Washington,41,True,M,Silver,Next Day Air,True,Bank Transfer,3.9,1.024390243902439,0
2579,54,Male,48,Vermont,4,True,M,Purple,Free Shipping,True,Cash,3.9,12.0,0
2586,57,Male,37,Wisconsin,20,True,L,Maroon,Free Shipping,True,Debit Card,4.4,1.85,0
2590,52,Male,53,North Dakota,32,True,M,Silver,2-Day Shipping,True,PayPal,4.9,1.65625,0
2604,69,Male,58,Washington,9,True,M,Teal,2-Day Shipping,True,Cash,2.7,6.444444444444445,0
2608,41,Male,36,Oklahoma,39,True,XL,Teal,Express,True,PayPal,3.1,0.9230769230769231,0
2611,66,Male,93,West Virginia,26,True,M,Violet,Express,True,Cash,3.1,3.576923076923077,0
2615,18,Male,65,North Dakota,37,True,M,Turquoise,Express,True,Bank Transfer,4.2,1.7567567567567568,0
2627,50,Male,46,Rhode Island,31,True,XL,Silver,Express,True,Credit Card,4.2,1.4838709677419355,0
2629,25,Male,51,Wyoming,43,True,M,Silver,Next Day Air,True,Credit Card,3.8,1.186046511627907,0
2642,25,Male,60,Vermont,21,True,XL,Olive,Next Day Air,True,Bank Transfer,2.7,2.857142857142857,0
2648,60,Male,58,South Carolina,26,True,M,Red,2-Day Shipping,True,Debit Card,3.3,2.230769230769231,0
2658,52,Female,81,Texas,8,True,M,Pink,Express,True,Credit Card,2.7,10.125,0
2661,24,Female,85,South Carolina,45,True,L,Yellow,Express,True,Venmo,4.9,1.8888888888888888,0
2664,46,Female,52,Wisconsin,24,True,L,Silver,Free Shipping,True,Bank Transfer,2.9,2.1666666666666665,0
2671,30,Female,44,Pennsylvania,27,True,M,Yellow,Express,True,Bank Transfer,4.7,1.6296296296296295,0
2673,56,Female,28,West Virginia,14,True,M,Maroon,Standard,True,Cash,2.9,2.0,0
2676,24,Female,38,Virginia,39,True,M,Peach,Free Shipping,True,Cash,3.4,0.9743589743589743,0
2689,53,Female,63,West Virginia,19,True,XL,Turquoise,2-Day Shipping,True,Credit Card,2.9,3.3157894736842106,0
2690,29,Female,35,Wyoming,48,True,M,Orange,Standard,True,PayPal,3.9,0.7291666666666666,0
2693,40,Female,90,Washington,19,True,XL,Violet,Free Shipping,True,Debit Card,4.2,4.7368421052631575,0
2696,50,Female,92,Tennessee,11,True,M,Orange,Standard,True,PayPal,3.6,8.363636363636363,0
2697,57,Female,20,South Dakota,13,True,M,White,Free Shipping,True,Debit Card,4.7,1.5384615384615385,0
2699,55,Female,57,Virginia,35,True,M,Magenta,Store Pickup,True,Venmo,3.6,1.6285714285714286,0
2700,25,Female,96,Utah,50,True,M,Violet,2-Day Shipping,True,Debit Card,3.6,1.92,0
2704,56,Female,42,Tennessee,35,True,XL,Olive,Free Shipping,True,PayPal,4.4,1.2,0
2706,65,Female,81,Washington,2,True,S,Turquoise,Store Pickup,True,Credit Card,5.0,40.5,0
2711,69,Female,51,Wisconsin,4,True,L,Purple,Standard,True,Bank Transfer,4.7,12.75,0
2719,22,Female,90,Virginia,11,True,M,Peach,Next Day Air,True,Venmo,4.9,8.181818181818182,0
2731,23,Female,32,Wisconsin,38,True,M,Teal,Store Pickup,True,Bank Transfer,4.1,0.8421052631578947,0
2732,52,Female,33,Wisconsin,45,True,M,Red,2-Day Shipping,True,Bank Transfer,2.5,0.7333333333333333,0
2735,63,Female,93,New York,14,True,XL,Yellow,2-Day Shipping,True,Cash,2.7,6.642857142857143,0
2745,38,Female,66,Wyoming,41,True,M,Silver,Store Pickup,True,Credit Card,3.3,1.6097560975609757,0
2747,39,Female,25,Ohio,22,True,M,Orange,Standard,True,PayPal,3.7,1.1363636363636365,0
2748,18,Female,62,West Virginia,22,True,M,Teal,Free Shipping,True,Credit Card,3.1,2.8181818181818183,0
2749,24,Female,98,Virginia,17,True,L,Turquoise,Free Shipping,True,Venmo,3.0,5.764705882352941,0
2760,68,Female,59,Washington,43,True,M,Turquoise,Free Shipping,True,Cash,3.9,1.372093023255814,0
2775,56,Female,40,Oklahoma,43,True,L,Yellow,Standard,True,Credit Card,4.1,0.9302325581395349,0
2779,70,Female,57,Pennsylvania,25,True,L,Yellow,Standard,True,Credit Card,3.2,2.28,0
2784,19,Female,38,Virginia,27,True,M,Silver,Next Day Air,True,Credit Card,4.5,1.4074074074074074,0
2788,36,Female,79,West Virginia,5,True,XL,Pink,Next Day Air,True,Venmo,4.1,15.8,0
2789,56,Female,92,Rhode Island,3,True,M,Olive,Free Shipping,True,Credit Card,3.1,30.666666666666668,0
2797,55,Female,73,Oklahoma,22,True,M,Red,Store Pickup,True,Cash,3.8,3.3181818181818183,0
2799,52,Female,20,Rhode Island,38,True,XL,Red,Store Pickup,True,PayPal,4.8,0.5263157894736842,0
2807,45,Female,39,South Carolina,51,True,L,Purple,Standard,True,Credit Card,2.7,0.7647058823529411,0
2814,45,Female,50,Vermont,40,True,S,Maroon,2-Day Shipping,True,Debit Card,3.3,1.25,0
2818,25,Female,65,South Carolina,7,True,XL,Yellow,Standard,True,Venmo,3.4,9.285714285714286,0
2821,26,Female,89,Vermont,6,True,L,Yellow,Free Shipping,True,Cash,3.9,14.833333333333334,0
2824,26,Female,63,Utah,48,True,M,Olive,Standard,True,Debit Card,4.5,1.3125,0
2825,39,Female,90,Utah,50,True,M,Purple,Free Shipping,True,Debit Card,4.0,1.8,0
2826,69,Female,62,North Carolina,29,True,M,Yellow,2-Day Shipping,True,Bank Transfer,4.3,2.1379310344827585,0
2828,20,Female,96,Wisconsin,12,True,M,Magenta,Next Day Air,True,Bank Transfer,3.1,8.0,0
2832,34,Female,53,Virginia,5,True,L,Pink,Express,True,Credit Card,5.0,10.6,0
2836,33,Female,84,Vermont,8,True,S,Pink,Free Shipping,True,Venmo,4.9,10.5,0
2840,70,Female,80,South Dakota,31,True,L,Teal,Store Pickup,True,Bank Transfer,2.8,2.5806451612903225,0
2841,40,Female,47,West Virginia,42,True,L,Pink,Store Pickup,True,Cash,3.5,1.119047619047619,0
2844,51,Female,26,Ohio,42,True,M,White,Store Pickup,True,Venmo,3.6,0.6190476190476191,0
2858,44,Female,93,Utah,36,True,S,Maroon,Next Day Air,True,Debit Card,3.8,2.5833333333333335,0
2860,31,Female,32,Utah,30,True,L,Yellow,Express,True,Bank Transfer,3.4,1.0666666666666667,0
2880,62,Female,57,North Dakota,32,True,XL,Turquoise,Free Shipping,True,Venmo,4.9,1.78125,0
2884,22,Female,48,Rhode Island,11,True,XL,Silver,Standard,True,PayPal,3.2,4.363636363636363,0
2891,39,Female,55,North Dakota,24,True,M,Violet,Free Shipping,True,Credit Card,3.7,2.2916666666666665,0
2912,28,Female,38,Ohio,35,True,XL,Orange,Next Day Air,True,Venmo,2.9,1.0857142857142856,0
2913,48,Female,37,Oregon,28,True,M,Yellow,Standard,True,Cash,4.0,1.3214285714285714,0
2915,45,Female,72,Pennsylvania,2,True,M,Yellow,Express,True,Debit Card,3.8,36.0,0
2937,31,Female,34,Washington,47,True,M,White,Express,True,PayPal,3.6,0.723404255319149,0
2938,28,Female,39,West Virginia,16,True,M,White,2-Day Shipping,True,Credit Card,4.3,2.4375,0
2942,38,Female,86,Pennsylvania,28,True,L,Purple,Free Shipping,True,PayPal,3.7,3.0714285714285716,0
2944,29,Female,44,Virginia,38,True,M,Orange,Standard,True,Credit Card,3.4,1.1578947368421053,0
2949,61,Female,83,Vermont,39,True,M,Violet,Standard,True,Debit Card,3.1,2.128205128205128,0
2956,42,Female,67,Vermont,47,True,M,Silver,Free Shipping,True,Credit Card,2.6,1.425531914893617,0
2960,38,Female,28,Texas,10,True,L,Maroon,Free Shipping,True,PayPal,4.7,2.8,0
2965,44,Female,25,Ohio,14,True,S,White,2-Day Shipping,True,Venmo,3.8,1.7857142857142858,0
2967,52,Female,49,Oklahoma,39,True,L,Orange,Store Pickup,True,Debit Card,2.8,1.2564102564102564,0
2972,30,Female,100,Utah,10,True,L,Yellow,Next Day Air,True,PayPal,3.9,10.0,0
2975,57,Female,99,Tennessee,35,True,XL,Peach,Store Pickup,True,Credit Card,4.1,2.8285714285714287,0
2983,33,Female,45,Wisconsin,5,True,M,Orange,Store Pickup,True,Credit Card,3.6,9.0,0
2985,45,Female,32,Texas,37,True,L,Red,2-Day Shipping,True,Debit Card,4.3,0.8648648648648649,0
2990,46,Female,20,Rhode Island,7,True,XL,Teal,2-Day Shipping,True,Credit Card,4.3,2.857142857142857,0
2996,29,Female,96,Virginia,43,True,M,Orange,Standard,True,Debit Card,2.5,2.2325581395348837,0
2997,70,Female,91,Utah,7,True,M,White,Express,True,Venmo,2.9,13.0,0
3007,37,Female,99,Utah,18,True,M,Olive,Store Pickup,True,Venmo,3.7,5.5,0
3011,70,Female,45,Ohio,16,True,M,Violet,Free Shipping,True,Credit Card,3.3,2.8125,0
3015,24,Female,65,Utah,39,True,M,Maroon,Express,True,PayPal,4.5,1.6666666666666667,0
3018,58,Female,71,Wisconsin,25,True,S,Purple,Next Day Air,True,Cash,3.3,2.84,0
3020,19,Female,44,Utah,16,True,M,Yellow,2-Day Shipping,True,PayPal,3.9,2.75,0
3028,52,Female,26,West Virginia,48,True,XL,Peach,2-Day Shipping,True,Credit Card,2.8,0.5416666666666666,0
3035,51,Female,37,Utah,26,True,L,Peach,2-Day Shipping,True,Credit Card,3.5,1.4230769230769231,0
3037,50,Female,58,Vermont,8,True,S,Violet,Next Day Air,True,Venmo,4.3,7.25,0
3042,48,Female,79,Rhode Island,28,True,M,Orange,Express,True,PayPal,4.0,2.8214285714285716,0
3043,53,Female,27,South Dakota,15,True,L,Turquoise,Next Day Air,True,PayPal,2.9,1.8,0
3047,60,Female,49,Pennsylvania,26,True,M,White,Store Pickup,True,Cash,3.2,1.8846153846153846,0
3048,21,Female,74,Vermont,4,True,M,Violet,2-Day Shipping,True,PayPal,4.1,18.5,0
3050,40,Female,60,Utah,42,True,L,Red,Next Day Air,True,Bank Transfer,3.0,1.4285714285714286,0
3059,41,Female,74,West Virginia,4,True,S,Orange,Store Pickup,True,Bank Transfer,3.8,18.5,0
3062,33,Female,59,South Dakota,21,True,L,Olive,Express,True,PayPal,4.5,2.8095238095238093,0
3074,58,Female,63,Oregon,8,True,L,White,Free Shipping,True,Debit Card,3.6,7.875,0
3080,48,Female,31,Wyoming,5,True,M,Maroon,Store Pickup,True,Bank Transfer,4.0,6.2,0
3082,64,Female,44,Vermont,12,True,L,Pink,Next Day Air,True,Credit Card,4.9,3.6666666666666665,0
3083,56,Female,99,Utah,21,True,M,Maroon,Next Day Air,True,Bank Transfer,4.0,4.714285714285714,0
3091,29,Female,36,Texas,16,True,M,Peach,Store Pickup,True,Bank Transfer,4.9,2.25,0
