customer_id,age,gender,total_purchase_amount,location,total_purchases,is_subscriber,preferred_size,preferred_color,preferred_shipping,used_promo_code,preferred_payment_method,average_review_rating,average_purchase_amount,cluster
1538,68,Male,89,Alaska,51,True,L,Black,Next Day Air,True,Venmo,3.2,1.7450980392156863,1
1539,56,Male,65,Illinois,23,True,L,Charcoal,Standard,True,Venmo,3.2,2.8260869565217392,1
1542,24,Male,77,Illinois,36,True,S,Indigo,Store Pickup,True,Cash,2.9,2.138888888888889,1
1546,48,Male,43,Delaware,50,True,M,Black,Store Pickup,True,Bank Transfer,4.9,0.86,1
1550,19,Male,55,Kansas,20,True,M,Black,2-Day Shipping,True,Debit Card,2.9,2.75,1
1551,66,Male,26,Arkansas,41,True,S,Black,Free Shipping,True,Bank Transfer,2.8,0.6341463414634146,1
1554,27,Male,45,Delaware,22,True,M,Indigo,Free Shipping,True,Debit Card,4.8,2.0454545454545454,1
1557,43,Male,57,Alabama,27,True,M,Gold,Standard,True,Credit Card,2.7,2.111111111111111,1
1586,37,Male,25,Alabama,41,True,M,Charcoal,Next Day Air,True,Debit Card,3.0,0.6097560975609756,1
1588,41,Male,99,Alabama,34,True,M,Beige,Free Shipping,True,Credit Card,3.5,2.911764705882353,1
1593,56,Male,83,Iowa,11,True,M,Cyan,Free Shipping,True,Bank Transfer,3.3,7.545454545454546,1
1594,61,Male,95,Maryland,26,True,M,Black,2-Day Shipping,True,Bank Transfer,4.9,3.6538461538461537,1
1595,40,Male,41,Colorado,4,True,XL,Charcoal,Store Pickup,True,Cash,3.7,10.25,1
1604,23,Male,98,Iowa,18,True,L,Black,Next Day Air,True,Debit Card,4.3,5.444444444444445,1
1606,70,Male,46,Connecticut,16,True,M,Lavender,Next Day Air,True,Credit Card,3.4,2.875,1
1614,26,Male,31,Illinois,7,True,S,Black,Next Day Air,True,Credit Card,4.0,4.428571428571429,1
1615,30,Male,41,Kansas,23,True,S,Gray,Free Shipping,True,Cash,3.4,1.7826086956521738,1
1617,26,Male,41,Colorado,51,True,M,Green,Standard,True,Cash,3.4,0.803921568627451,1
1620,57,Male,78,Hawaii,51,True,L,Beige,Store Pickup,True,Venmo,3.5,1.5294117647058822,1
1624,64,Male,58,Indiana,51,True,M,Cyan,Next Day Air,True,Debit Card,3.5,1.1372549019607843,1
1655,43,Male,25,Indiana,15,True,L,Gray,Store Pickup,True,Credit Card,2.6,1.6666666666666667,1
1656,37,Male,81,Arizona,5,True,L,Gold,Next Day Air,True,PayPal,3.2,16.2,1
1657,21,Male,42,Indiana,42,True,L,Brown,2-Day Shipping,True,PayPal,2.6,1.0,1
1662,64,Male,86,Iowa,22,True,S,Beige,2-Day Shipping,True,Debit Card,2.7,3.909090909090909,1
1664,43,Male,22,Maine,2,True,XL,Gold,Standard,True,Cash,3.5,11.0,1
1667,51,Male,64,Arkansas,48,True,M,Blue,Store Pickup,True,PayPal,3.1,1.3333333333333333,1
1676,35,Male,90,Colorado,22,True,M,Beige,Next Day Air,True,Credit Card,4.7,4.090909090909091,1
1680,60,Male,52,Massachusetts,25,True,S,Black,Next Day Air,True,Debit Card,4.5,2.08,1
1684,23,Male,57,Arkansas,38,True,S,Lavender,Next Day Air,True,Venmo,3.5,1.5,1
1688,67,Male,70,Georgia,5,True,S,Magenta,Free Shipping,True,PayPal,3.7,14.0,1
1692,64,Male,61,Connecticut,5,True,L,Blue,Next Day Air,True,Cash,3.5,12.2,1
1704,39,Male,22,California,13,True,M,Black,Next Day Air,True,Bank Transfer,4.0,1.6923076923076923,1
1705,56,Male,20,Idaho,20,True,M,Lavender,Store Pickup,True,Cash,3.9,1.0,1
1709,35,Male,58,Florida,2,True,L,Cyan,Express,True,Credit Card,3.2,29.0,1
1713,65,Male,87,Illinois,10,True,S,Beige,2-Day Shipping,True,Cash,3.8,8.7,1
1716,23,Male,69,Idaho,31,True,XL,Gray,2-Day Shipping,True,PayPal,3.4,2.225806451612903,1
1717,69,Male,47,Connecticut,31,True,M,Cyan,Standard,True,Cash,4.7,1.5161290322580645,1
1721,25,Male,84,Massachusetts,41,True,S,Beige,Express,True,Debit Card,2.8,2.048780487804878,1
1722,34,Male,28,Delaware,25,True,S,Magenta,Free Shipping,True,Credit Card,4.3,1.12,1
1730,47,Male,21,Illinois,13,True,M,Brown,Store Pickup,True,Venmo,3.8,1.6153846153846154,1
1732,21,Male,87,Idaho,13,True,M,Gray,Next Day Air,True,Cash,3.1,6.6923076923076925,1
1747,65,Male,44,Alabama,45,True,L,Brown,Store Pickup,True,Bank Transfer,3.1,0.9777777777777777,1
1754,25,Male,27,Colorado,24,True,L,Black,Next Day Air,True,Credit Card,4.8,1.125,1
1755,66,Male,93,Massachusetts,19,True,S,Beige,2-Day Shipping,True,Credit Card,3.8,4.894736842105263,1
1756,56,Male,20,Delaware,46,True,XL,Charcoal,Next Day Air,True,Cash,4.6,0.43478260869565216,1
1760,68,Male,58,Louisiana,2,True,L,Green,Next Day Air,True,PayPal,4.0,29.0,1
1762,21,Male,95,Hawaii,25,True,S,Green,2-Day Shipping,True,Cash,4.9,3.8,1
1763,36,Male,42,Idaho,42,True,M,Brown,Express,True,Bank Transfer,3.1,1.0,1
1765,61,Male,56,Delaware,35,True,M,Charcoal,Store Pickup,True,Venmo,3.0,1.6,1
1767,60,Male,54,Alaska,28,True,S,Cyan,2-Day Shipping,True,Cash,4.3,1.9285714285714286,1
1770,32,Male,75,Alaska,46,True,L,Brown,Free Shipping,True,Cash,4.3,1.6304347826086956,1
1773,58,Male,34,Hawaii,2,True,M,Gold,2-Day Shipping,True,Bank Transfer,3.1,17.0,1
1777,56,Male,64,Arizona,11,True,L,Cyan,Free Shipping,True,Venmo,3.4,5.818181818181818,1
1787,45,Male,34,Maryland,23,True,M,Brown,2-Day Shipping,True,Venmo,4.6,1.4782608695652173,1
1800,32,Male,48,California,48,True,M,Charcoal,Express,True,Venmo,3.9,1.0,1
1806,41,Male,62,Arizona,47,True,L,Gold,Store Pickup,True,Debit Card,4.9,1.3191489361702127,1
1810,58,Male,99,Alaska,7,True,S,Blue,Free Shipping,True,Debit Card,3.4,14.142857142857142,1
1823,66,Male,85,Connecticut,5,True,S,Cyan,Standard,True,Cash,4.4,17.0,1
1825,58,Male,47,Illinois,32,True,XL,Magenta,Express,True,Cash,3.8,1.46875,1
1831,50,Male,80,Kansas,8,True,M,Blue,Express,True,Venmo,4.8,10.0,1
1832,62,Male,71,Maine,6,True,M,Cyan,Free Shipping,True,Bank Transfer,3.3,11.833333333333334,1
1833,69,Male,29,Louisiana,49,True,M,Blue,Free Shipping,True,Cash,4.6,0.5918367346938775,1
1835,49,Male,35,Indiana,40,True,M,Charcoal,2-Day Shipping,True,Venmo,4.1,0.875,1
1836,65,Male,75,Kentucky,46,True,M,Lavender,2-Day Shipping,True,Credit Card,3.2,1.6304347826086956,1
1843,61,Male,78,Alabama,2,True,M,Black,Express,True,Debit Card,4.4,39.0,1
1844,36,Male,76,Kentucky,33,True,M,Charcoal,Next Day Air,True,Credit Card,4.7,2.303030303030303,1
1848,46,Male,100,Arizona,50,True,XL,Cyan,Free Shipping,True,Credit Card,4.4,2.0,1
1852,28,Male,80,Delaware,5,True,S,Lavender,Free Shipping,True,Bank Transfer,3.1,16.0,1
1857,63,Male,55,Arizona,31,True,XL,Beige,Free Shipping,True,PayPal,3.2,1.7741935483870968,1
1867,31,Male,44,Alaska,10,True,XL,Gold,Standard,True,Credit Card,4.2,4.4,1
1868,45,Male,52,Delaware,21,True,M,Brown,2-Day Shipping,True,Venmo,3.4,2.4761904761904763,1
1873,43,Male,64,Alaska,25,True,M,Lavender,Standard,True,Credit Card,4.6,2.56,1
1877,54,Male,36,Illinois,21,True,M,Gray,Standard,True,Venmo,2.6,1.7142857142857142,1
1884,25,Male,58,Georgia,40,True,M,Cyan,Store Pickup,True,Debit Card,4.9,1.45,1
1887,18,Male,91,Arkansas,47,True,L,Beige,Next Day Air,True,Cash,4.4,1.9361702127659575,1
1891,36,Male,57,Hawaii,6,True,M,Lavender,Store Pickup,True,Credit Card,3.4,9.5,1
1893,39,Male,30,California,13,True,M,Blue,2-Day Shipping,True,Venmo,4.6,2.3076923076923075,1
1901,65,Male,85,Iowa,35,True,S,Blue,Free Shipping,True,Cash,3.3,2.4285714285714284,1
1902,56,Male,76,Arizona,51,True,S,Beige,Store Pickup,True,Cash,3.9,1.4901960784313726,1
1909,18,Male,71,Georgia,20,True,XL,Charcoal,Next Day Air,True,Debit Card,2.7,3.55,1
1910,50,Male,84,Kentucky,13,True,S,Black,Store Pickup,True,Credit Card,4.3,6.461538461538462,1
1912,65,Male,81,Arizona,33,True,M,Gray,Express,True,Debit Card,4.9,2.4545454545454546,1
1913,29,Male,56,Colorado,6,True,S,Charcoal,2-Day Shipping,True,Credit Card,3.4,9.333333333333334,1
1915,28,Male,97,Alaska,41,True,L,Green,Standard,True,Credit Card,3.4,2.3658536585365852,1
1916,51,Male,74,Alabama,45,True,M,Magenta,2-Day Shipping,True,Cash,4.7,1.6444444444444444,1
1917,26,Male,50,Connecticut,4,True,S,Beige,Next Day Air,True,Debit Card,3.0,12.5,1
1918,38,Male,71,Hawaii,36,True,L,Black,Free Shipping,True,PayPal,3.4,1.9722222222222223,1
1930,59,Male,33,Hawaii,47,True,L,Brown,Standard,True,Venmo,4.7,0.7021276595744681,1
1939,46,Male,23,Kentucky,40,True,L,Blue,Standard,True,Debit Card,3.8,0.575,1
1941,50,Male,89,Alaska,49,True,L,Gray,2-Day Shipping,True,PayPal,3.9,1.816326530612245,1
1943,63,Male,28,Alabama,23,True,M,Cyan,Express,True,PayPal,3.4,1.2173913043478262,1
1945,30,Male,45,Arkansas,50,True,M,Gold,Free Shipping,True,Cash,2.7,0.9,1
1946,35,Male,38,Georgia,10,True,M,Gold,2-Day Shipping,True,Credit Card,2.9,3.8,1
1949,54,Male,37,Connecticut,40,True,L,Brown,Next Day Air,True,PayPal,3.1,0.925,1
1951,43,Male,78,Arkansas,27,True,L,Blue,Free Shipping,True,PayPal,4.6,2.888888888888889,1
1952,33,Male,53,Connecticut,33,True,L,Gold,Next Day Air,True,Bank Transfer,2.7,1.606060606060606,1
1954,25,Male,33,Colorado,4,True,XL,Green,Standard,True,PayPal,4.8,8.25,1
1970,64,Male,32,Louisiana,12,True,S,Cyan,Next Day Air,True,Bank Transfer,3.5,2.6666666666666665,1
1981,51,Male,94,Iowa,26,True,M,Green,Store Pickup,True,PayPal,4.4,3.6153846153846154,1
1987,62,Male,48,Arkansas,15,True,L,Green,2-Day Shipping,True,Venmo,3.4,3.2,1
1990,35,Male,42,Maryland,40,True,S,Charcoal,Express,True,PayPal,4.0,1.05,1
2001,26,Male,27,California,26,True,M,Lavender,2-Day Shipping,True,Cash,3.6,1.0384615384615385,1
2004,68,Male,72,Maine,33,True,S,Blue,Express,True,Cash,3.1,2.1818181818181817,1
2005,44,Male,70,Georgia,14,True,L,Blue,2-Day Shipping,True,Cash,3.2,5.0,1
2009,57,Male,48,Florida,28,True,M,Gray,Free Shipping,True,PayPal,2.5,1.7142857142857142,1
2010,37,Male,99,Alabama,27,True,M,Indigo,Next Day Air,True,Venmo,3.8,3.6666666666666665,1
2019,60,Male,97,Arkansas,21,True,S,Gold,Store Pickup,True,Bank Transfer,4.5,4.619047619047619,1
2023,59,Male,38,Alabama,17,True,S,Black,Store Pickup,True,Cash,4.0,2.235294117647059,1
2038,39,Male,87,Illinois,8,True,S,Green,Express,True,Venmo,4.3,10.875,1
2052,65,Male,94,Massachusetts,15,True,L,Black,Free Shipping,True,Credit Card,3.8,6.266666666666667,1
2060,56,Male,50,California,51,True,XL,Beige,Express,True,PayPal,3.7,0.9803921568627451,1
2064,61,Male,86,Indiana,33,True,M,Cyan,Standard,True,Cash,2.9,2.606060606060606,1
2065,31,Male,99,Arkansas,6,True,M,Green,2-Day Shipping,True,Bank Transfer,4.0,16.5,1
2068,60,Male,21,Maryland,24,True,XL,Beige,2-Day Shipping,True,Cash,3.1,0.875,1
2073,39,Male,66,Massachusetts,23,True,M,Beige,Next Day Air,True,Bank Transfer,3.9,2.869565217391304,1
2077,59,Male,23,Florida,23,True,S,Indigo,Free Shipping,True,Debit Card,4.6,1.0,1
2079,49,Male,42,Hawaii,41,True,M,Blue,Next Day Air,True,Debit Card,3.2,1.024390243902439,1
2082,24,Male,78,Alabama,49,True,S,Cyan,Standard,True,Bank Transfer,4.3,1.5918367346938775,1
2098,33,Male,43,Iowa,6,True,S,Cyan,Next Day Air,True,Credit Card,3.9,7.166666666666667,1
2103,23,Male,25,Idaho,24,True,M,Brown,Store Pickup,True,Cash,4.5,1.0416666666666667,1
2108,46,Male,75,Delaware,36,True,M,Black,Standard,True,PayPal,3.3,2.0833333333333335,1
2118,27,Male,28,Colorado,12,True,L,Brown,Free Shipping,True,Debit Card,3.8,2.3333333333333335,1
2127,63,Male,38,Alabama,29,True,XL,Magenta,Express,True,Credit Card,4.1,1.3103448275862069,1
2169,23,Male,74,Connecticut,33,True,M,Beige,Next Day Air,True,Cash,4.1,2.242424242424242,1
2170,31,Male,42,Florida,33,True,M,Brown,Next Day Air,True,Bank Transfer,2.9,1.2727272727272727,1
2174,23,Male,97,Delaware,37,True,S,Cyan,2-Day Shipping,True,Venmo,5.0,2.6216216216216215,1
2179,21,Male,98,Florida,33,True,M,Gold,Standard,True,Venmo,4.7,2.9696969696969697,1
2180,49,Male,82,Delaware,15,True,L,Lavender,Next Day Air,True,PayPal,2.9,5.466666666666667,1
2182,22,Male,63,Hawaii,33,True,M,Black,Free Shipping,True,Bank Transfer,3.2,1.9090909090909092,1
2184,30,Male,37,Kansas,3,True,M,Maroon,Store Pickup,True,Cash,4.7,12.333333333333334,1
2189,41,Male,54,California,10,True,M,Brown,Next Day Air,True,Credit Card,4.7,5.4,1
2207,46,Male,51,Illinois,26,True,L,Green,Store Pickup,True,Bank Transfer,2.6,1.9615384615384615,1
2215,50,Male,100,Idaho,21,True,L,Gold,Standard,True,Debit Card,4.1,4.761904761904762,1
2219,67,Male,67,Idaho,21,True,M,Magenta,Store Pickup,True,Debit Card,3.5,3.1904761904761907,1
2224,30,Male,65,Kansas,6,True,M,Gray,Next Day Air,True,PayPal,4.7,10.833333333333334,1
2229,54,Male,50,Kansas,6,True,M,Green,Free Shipping,True,Credit Card,3.7,8.333333333333334,1
2234,38,Male,31,Florida,49,True,XL,Gray,Express,True,Credit Card,4.5,0.6326530612244898,1
2236,40,Male,82,Illinois,45,True,M,Gray,2-Day Shipping,True,Credit Card,4.5,1.8222222222222222,1
2238,45,Male,34,Alabama,32,True,S,Black,Next Day Air,True,Venmo,3.8,1.0625,1
2239,40,Male,84,Florida,19,True,L,Beige,Standard,True,Debit Card,3.8,4.421052631578948,1
2240,42,Male,96,Alabama,42,True,L,Indigo,2-Day Shipping,True,Credit Card,3.8,2.2857142857142856,1
2241,57,Male,71,California,19,True,L,Green,Next Day Air,True,Debit Card,4.3,3.736842105263158,1
2246,49,Male,90,Delaware,46,True,L,Gray,Free Shipping,True,PayPal,4.9,1.9565217391304348,1
2247,49,Male,96,Hawaii,40,True,M,Cyan,Store Pickup,True,PayPal,4.3,2.4,1
2260,60,Male,96,Florida,25,True,XL,Beige,Free Shipping,True,Cash,3.3,3.84,1
2263,53,Male,22,Arizona,51,True,M,Green,2-Day Shipping,True,PayPal,3.1,0.43137254901960786,1
2264,44,Male,40,Indiana,43,True,XL,Green,Store Pickup,True,Cash,3.5,0.9302325581395349,1
2268,32,Male,49,Kentucky,38,True,S,Blue,Express,True,Venmo,3.8,1.2894736842105263,1
2269,66,Male,26,Georgia,16,True,L,Charcoal,2-Day Shipping,True,Bank Transfer,2.7,1.625,1
2272,29,Male,99,Alaska,50,True,M,Green,Free Shipping,True,PayPal,3.4,1.98,1
2273,29,Male,38,Maine,45,True,L,Charcoal,Standard,True,PayPal,4.0,0.8444444444444444,1
2278,25,Male,56,Alabama,19,True,M,Beige,Next Day Air,True,Credit Card,4.6,2.9473684210526314,1
2282,28,Male,27,Kansas,42,True,XL,Maroon,Store Pickup,True,Bank Transfer,3.0,0.6428571428571429,1
2285,32,Male,63,Iowa,21,True,XL,Black,Express,True,Venmo,4.1,3.0,1
2291,37,Male,48,Kansas,24,True,L,Magenta,Standard,True,PayPal,3.3,2.0,1
2294,37,Male,68,Georgia,17,True,L,Green,Express,True,Debit Card,3.3,4.0,1
2296,50,Male,22,Connecticut,46,True,L,Beige,2-Day Shipping,True,PayPal,2.9,0.4782608695652174,1
2306,68,Male,63,Maine,48,True,M,Gold,Free Shipping,True,Cash,2.6,1.3125,1
2310,70,Male,95,Connecticut,4,True,S,Gold,2-Day Shipping,True,Bank Transfer,5.0,23.75,1
2314,64,Male,31,Georgia,37,True,M,Black,Next Day Air,True,Bank Transfer,4.7,0.8378378378378378,1
2322,50,Male,31,Colorado,28,True,M,Beige,Next Day Air,True,Debit Card,3.0,1.1071428571428572,1
2323,39,Male,84,Connecticut,22,True,S,Lavender,Store Pickup,True,Venmo,4.5,3.8181818181818183,1
2334,33,Male,77,Kansas,2,True,M,Beige,Next Day Air,True,PayPal,3.8,38.5,1
2335,49,Male,79,Kansas,8,True,L,Green,Standard,True,Credit Card,4.2,9.875,1
2336,31,Male,37,Idaho,11,True,M,Black,Store Pickup,True,Venmo,3.9,3.3636363636363638,1
2337,19,Male,94,California,12,True,M,Green,Free Shipping,True,Credit Card,3.1,7.833333333333333,1
2340,25,Male,65,Illinois,25,True,L,Maroon,Next Day Air,True,Bank Transfer,3.4,2.6,1
2341,63,Male,24,Delaware,38,True,M,Cyan,Standard,True,Credit Card,2.6,0.631578947368421,1
2348,37,Male,64,California,47,True,S,Gray,Express,True,Cash,4.2,1.3617021276595744,1
2362,44,Male,64,Alabama,31,True,M,Gray,2-Day Shipping,True,Credit Card,4.3,2.064516129032258,1
2371,51,Male,71,Alaska,39,True,M,Black,Store Pickup,True,Venmo,3.9,1.8205128205128205,1
2372,67,Male,25,Indiana,29,True,M,Charcoal,Next Day Air,True,Debit Card,3.7,0.8620689655172413,1
2385,24,Male,35,Alabama,41,True,L,Green,2-Day Shipping,True,PayPal,3.3,0.8536585365853658,1
2387,19,Male,33,Illinois,15,True,L,Blue,Standard,True,Venmo,2.9,2.2,1
2392,42,Male,74,Michigan,32,True,M,Black,Next Day Air,True,Bank Transfer,4.6,2.3125,1
2394,58,Male,97,Louisiana,39,True,M,Brown,2-Day Shipping,True,PayPal,5.0,2.4871794871794872,1
2396,62,Male,83,Connecticut,48,True,M,Cyan,2-Day Shipping,True,PayPal,3.5,1.7291666666666667,1
2407,54,Male,57,California,27,True,M,Indigo,Standard,True,PayPal,4.7,2.111111111111111,1
2408,52,Male,38,Illinois,12,True,M,Beige,Express,True,Credit Card,3.0,3.1666666666666665,1
2409,23,Male,55,Hawaii,45,True,XL,Black,Next Day Air,True,Debit Card,4.2,1.2222222222222223,1
2416,21,Male,34,Hawaii,31,True,XL,Lavender,Standard,True,Bank Transfer,4.3,1.096774193548387,1
2436,21,Male,27,Hawaii,30,True,S,Black,Free Shipping,True,Cash,4.5,0.9,1
2439,32,Male,20,Delaware,31,True,S,Cyan,Express,True,Venmo,3.4,0.6451612903225806,1
2442,45,Male,36,California,6,True,M,Black,Free Shipping,True,Credit Card,4.7,6.0,1
2454,21,Male,95,Iowa,14,True,XL,Cyan,Store Pickup,True,Cash,4.6,6.785714285714286,1
2455,32,Male,72,Alaska,34,True,M,Magenta,Express,True,Venmo,4.6,2.1176470588235294,1
2456,20,Male,98,Alaska,26,True,L,Lavender,Express,True,Cash,3.4,3.769230769230769,1
2469,65,Male,21,Connecticut,7,True,L,Cyan,2-Day Shipping,True,Venmo,3.7,3.0,1
2476,69,Male,43,California,37,True,S,Lavender,Next Day Air,True,Venmo,3.5,1.162162162162162,1
2486,43,Male,55,Louisiana,38,True,M,Beige,2-Day Shipping,True,Bank Transfer,4.6,1.4473684210526316,1
2494,21,Male,23,Maine,7,True,S,Beige,2-Day Shipping,True,Venmo,4.8,3.2857142857142856,1
2506,27,Male,75,Illinois,44,True,M,Cyan,Express,True,PayPal,3.5,1.7045454545454546,1
2508,58,Male,36,Louisiana,33,True,M,Cyan,Store Pickup,True,Credit Card,2.9,1.0909090909090908,1
2509,23,Male,90,California,6,True,XL,Indigo,2-Day Shipping,True,Debit Card,3.1,15.0,1
2512,54,Male,33,Idaho,2,True,M,Cyan,Store Pickup,True,PayPal,2.7,16.5,1
2516,37,Male,92,Kansas,42,True,M,Magenta,2-Day Shipping,True,Cash,4.2,2.1904761904761907,1
2519,20,Male,51,Maine,32,True,XL,Blue,Store Pickup,True,Venmo,4.0,1.59375,1
2521,64,Male,56,Illinois,17,True,L,Magenta,Next Day Air,True,Cash,3.1,3.2941176470588234,1
2528,19,Male,36,Illinois,34,True,M,Gold,Express,True,Bank Transfer,3.6,1.0588235294117647,1
2555,51,Male,68,Kansas,50,True,M,Gray,Store Pickup,True,Debit Card,4.3,1.36,1
2556,24,Male,74,Idaho,24,True,M,Gray,Standard,True,Credit Card,3.5,3.0833333333333335,1
2565,42,Male,90,Kentucky,28,True,L,Indigo,2-Day Shipping,True,Bank Transfer,3.0,3.2142857142857144,1
2575,27,Male,63,Florida,27,True,M,Brown,2-Day Shipping,True,Credit Card,4.6,2.3333333333333335,1
2585,26,Male,30,Florida,27,True,L,Blue,Store Pickup,True,Bank Transfer,2.9,1.1111111111111112,1
2594,36,Male,36,Colorado,10,True,S,Indigo,Store Pickup,True,Bank Transfer,4.7,3.6,1
2596,29,Male,56,Iowa,4,True,XL,Maroon,Free Shipping,True,Bank Transfer,3.2,14.0,1
2597,63,Male,78,Louisiana,36,True,L,Black,Next Day Air,True,Credit Card,3.0,2.1666666666666665,1
2605,47,Male,54,Colorado,7,True,M,Beige,Store Pickup,True,Debit Card,3.4,7.714285714285714,1
2610,66,Male,95,Arkansas,19,True,M,Black,Store Pickup,True,Debit Card,3.0,5.0,1
2619,70,Male,77,Louisiana,13,True,L,Brown,Express,True,Venmo,4.1,5.923076923076923,1
2620,68,Male,40,Connecticut,48,True,L,Indigo,Free Shipping,True,Credit Card,3.9,0.8333333333333334,1
2622,48,Male,46,Maine,22,True,M,Beige,Express,True,Bank Transfer,3.0,2.090909090909091,1
2626,30,Male,51,Colorado,32,True,L,Cyan,Standard,True,Credit Card,2.7,1.59375,1
2633,24,Male,27,Alaska,15,True,M,Black,Next Day Air,True,Cash,5.0,1.8,1
2638,20,Male,23,Alabama,3,True,M,Magenta,Store Pickup,True,PayPal,3.7,7.666666666666667,1
2639,22,Male,34,Hawaii,36,True,S,Black,Store Pickup,True,Credit Card,4.2,0.9444444444444444,1
2649,51,Male,84,Illinois,15,True,M,Gray,Next Day Air,True,PayPal,3.9,5.6,1
2653,23,Female,20,Maryland,47,True,L,Cyan,2-Day Shipping,True,Credit Card,3.3,0.425531914893617,1
2660,35,Female,35,Kansas,47,True,L,Gray,2-Day Shipping,True,Credit Card,4.4,0.7446808510638298,1
2672,37,Female,64,Alabama,42,True,XL,Gray,2-Day Shipping,True,PayPal,4.8,1.5238095238095237,1
2675,40,Female,41,Florida,16,True,S,Charcoal,Express,True,Cash,3.3,2.5625,1
2687,40,Female,72,Georgia,34,True,M,Black,2-Day Shipping,True,Cash,3.8,2.1176470588235294,1
2694,55,Female,70,Hawaii,47,True,L,Lavender,Standard,True,Cash,2.6,1.4893617021276595,1
2707,24,Female,40,Alabama,49,True,S,Blue,Express,True,Debit Card,3.1,0.8163265306122449,1
2710,35,Female,54,Illinois,10,True,S,Cyan,Standard,True,Credit Card,2.9,5.4,1
2717,47,Female,40,Colorado,22,True,L,Black,Store Pickup,True,Debit Card,2.7,1.8181818181818181,1
2728,40,Female,87,Colorado,48,True,L,Charcoal,2-Day Shipping,True,Credit Card,3.7,1.8125,1
2740,33,Female,80,Alaska,40,True,XL,Blue,Store Pickup,True,Credit Card,2.5,2.0,1
2758,39,Female,98,Delaware,12,True,XL,Brown,Next Day Air,True,Venmo,4.3,8.166666666666666,1
2763,58,Female,41,Georgia,11,True,M,Charcoal,Store Pickup,True,Debit Card,3.8,3.727272727272727,1
2768,31,Female,95,Iowa,32,True,M,Green,Free Shipping,True,Cash,4.5,2.96875,1
2769,55,Female,25,Kansas,29,True,M,Beige,2-Day Shipping,True,PayPal,3.8,0.8620689655172413,1
2772,58,Female,52,Maryland,13,True,S,Beige,2-Day Shipping,True,Bank Transfer,3.1,4.0,1
2778,52,Female,24,Idaho,29,True,M,Magenta,Standard,True,Credit Card,4.8,0.8275862068965517,1
2783,41,Female,34,Idaho,31,True,S,Cyan,Free Shipping,True,PayPal,3.8,1.096774193548387,1
2785,33,Female,70,Idaho,13,True,M,Black,Express,True,PayPal,3.1,5.384615384615385,1
2786,53,Female,80,Louisiana,14,True,S,Green,Next Day Air,True,Bank Transfer,2.9,5.714285714285714,1
2791,34,Female,63,Maine,25,True,M,Black,Free Shipping,True,Debit Card,4.5,2.52,1
2808,56,Female,100,Maryland,11,True,M,Charcoal,2-Day Shipping,True,Debit Card,4.4,9.090909090909092,1
2816,33,Female,67,Idaho,41,True,L,Black,Free Shipping,True,Venmo,3.9,1.6341463414634145,1
2817,43,Female,28,Maryland,46,True,M,Black,Free Shipping,True,Venmo,3.5,0.6086956521739131,1
2820,67,Female,27,Georgia,20,True,L,Lavender,Free Shipping,True,Cash,3.0,1.35,1
2827,32,Female,43,Florida,24,True,L,Brown,Express,True,Venmo,3.6,1.7916666666666667,1
2838,65,Female,88,Alabama,45,True,M,Brown,Express,True,PayPal,4.5,1.9555555555555555,1
2839,51,Female,50,Maine,3,True,M,Blue,Free Shipping,True,Bank Transfer,3.7,16.666666666666668,1
2843,28,Female,100,Arizona,49,True,L,Green,Standard,True,Debit Card,4.3,2.0408163265306123,1
2848,68,Female,21,Connecticut,4,True,L,Charcoal,Free Shipping,True,PayPal,2.8,5.25,1
2855,36,Female,28,Delaware,26,True,M,Beige,Store Pickup,True,Venmo,2.7,1.0769230769230769,1
2857,65,Female,48,Iowa,32,True,M,Indigo,2-Day Shipping,True,Credit Card,3.5,1.5,1
2865,58,Female,43,Illinois,32,True,S,Maroon,Store Pickup,True,Venmo,3.6,1.34375,1
2869,45,Female,49,Colorado,43,True,M,Black,Next Day Air,True,PayPal,2.6,1.1395348837209303,1
2872,46,Female,43,Idaho,41,True,S,Black,2-Day Shipping,True,Venmo,2.7,1.048780487804878,1
2881,19,Female,61,Florida,44,True,L,Beige,Store Pickup,True,PayPal,4.8,1.3863636363636365,1
2888,23,Female,28,Kentucky,13,True,L,Blue,Express,True,Cash,2.8,2.1538461538461537,1
2895,35,Female,32,Kentucky,42,True,S,Brown,Standard,True,Venmo,3.5,0.7619047619047619,1
2905,41,Female,41,Iowa,44,True,M,Gray,2-Day Shipping,True,Venmo,4.0,0.9318181818181818,1
2910,27,Female,78,Louisiana,41,True,M,Indigo,Next Day Air,True,Credit Card,3.0,1.9024390243902438,1
2923,45,Female,68,Kentucky,17,True,L,Beige,Express,True,PayPal,3.5,4.0,1
2926,54,Female,91,Illinois,44,True,M,Maroon,Store Pickup,True,Credit Card,2.8,2.0681818181818183,1
2932,36,Female,31,Alabama,50,True,M,Magenta,2-Day Shipping,True,Credit Card,4.5,0.62,1
2933,65,Female,88,Alaska,4,True,L,Black,Express,True,PayPal,3.9,22.0,1
2934,27,Female,52,Illinois,29,True,M,Brown,Standard,True,Venmo,3.8,1.793103448275862,1
2940,32,Female,46,Kentucky,35,True,M,Beige,Express,True,Venmo,4.3,1.3142857142857143,1
2941,61,Female,85,Massachusetts,14,True,L,Beige,Next Day Air,True,Cash,4.8,6.071428571428571,1
